Episode,Step,Action,Reward,Mean Reward,State Values,Action Probs
2,9,Prioritize,0.884572840107507,1.6360083135208097,"[array([0.], dtype=float32), array([0.10819872], dtype=float32), array([0.4389976], dtype=float32), array([0.3], dtype=float32), array([0.6], dtype=float32), array([0.32327425], dtype=float32)]","[0.0011531603522598743, 0.0003208572161383927, 0.9985260367393494]"
2,10,Prioritize,0.8994962640642576,1.5623571085751544,"[array([0.65], dtype=float32), array([0.8842928], dtype=float32), array([0.488446], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.5951481], dtype=float32)]","[0.0011826404370367527, 0.0003308297600597143, 0.9984865188598633]"
3,1,Prioritize,2.0486228056287543,2.0486228056287543,"[array([0.], dtype=float32), array([-0.02061336], dtype=float32), array([0.9908582], dtype=float32), array([1.], dtype=float32), array([1.], dtype=float32), array([0.6201379], dtype=float32)]","[0.0010902349604293704, 0.00029972143238410354, 0.9986100196838379]"
3,2,Prioritize,2.036619033643243,2.042620919635999,"[array([0.65], dtype=float32), array([1.], dtype=float32), array([0.8934404], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.71086013], dtype=float32)]","[0.0010906015522778034, 0.00029984707362018526, 0.9986095428466797]"
3,3,Prioritize,2.894573796486158,2.3266052119193854,"[array([0.], dtype=float32), array([1.], dtype=float32), array([0.78672785], dtype=float32), array([1.], dtype=float32), array([0.9], dtype=float32), array([0.696682], dtype=float32)]","[0.001098650274798274, 0.0003025891783181578, 0.9985987544059753]"
3,4,Prioritize,2.748457805898115,2.4320683604140676,"[array([0.2], dtype=float32), array([0.5194708], dtype=float32), array([0.76854086], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.68206906], dtype=float32)]","[0.0010925796814262867, 0.00030052848160266876, 0.9986068606376648]"
3,5,Prioritize,2.5211366031717377,2.4498820089656013,"[array([0.], dtype=float32), array([-1.], dtype=float32), array([0.742258], dtype=float32), array([0.3], dtype=float32), array([0.8], dtype=float32), array([0.2605645], dtype=float32)]","[0.0010920923668891191, 0.00030036052339710295, 0.9986075758934021]"
3,6,Prioritize,0.7438354253441457,2.165540911695359,"[array([0.], dtype=float32), array([-0.1445919], dtype=float32), array([0.7253689], dtype=float32), array([1.], dtype=float32), array([0.75], dtype=float32), array([0.5382682], dtype=float32)]","[0.0011426517739892006, 0.00031730264890938997, 0.9985400438308716]"
3,7,Prioritize,2.0125195392497113,2.143680715631695,"[array([0.], dtype=float32), array([-0.78138953], dtype=float32), array([0.55883193], dtype=float32), array([1.], dtype=float32), array([0.7], dtype=float32), array([0.4170343], dtype=float32)]","[0.0010957441991195083, 0.0003015964466612786, 0.9986026883125305]"
3,8,Prioritize,1.7062415405659443,2.089000818748476,"[array([0.65], dtype=float32), array([-0.24437943], dtype=float32), array([0.5219492], dtype=float32), array([0.3], dtype=float32), array([0.65], dtype=float32), array([0.46243986], dtype=float32)]","[0.001103574875742197, 0.00030425944714806974, 0.99859219789505]"
3,9,Prioritize,1.1790498134986742,1.9878951514984982,"[array([0.65], dtype=float32), array([-1.], dtype=float32), array([0.5837989], dtype=float32), array([0.3], dtype=float32), array([0.6], dtype=float32), array([0.3834497], dtype=float32)]","[0.0011289766989648342, 0.00031279175891540945, 0.9985582232475281]"
3,10,Prioritize,1.048502772883321,1.8939559136369806,"[array([0.], dtype=float32), array([-1.], dtype=float32), array([0.55066603], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.21266651], dtype=float32)]","[0.001142027322202921, 0.0003171948774252087, 0.9985407590866089]"
4,1,Prioritize,2.0092107881953223,2.0092107881953223,"[array([0.], dtype=float32), array([0.68344253], dtype=float32), array([0.97737354], dtype=float32), array([0.3], dtype=float32), array([1.], dtype=float32), array([0.5297737], dtype=float32)]","[0.0010905221570283175, 0.000299819657811895, 0.9986096620559692]"
4,2,Prioritize,1.6322181297996967,1.8207144589975095,"[array([0.3], dtype=float32), array([-0.43277013], dtype=float32), array([0.96556354], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.4622946], dtype=float32)]","[0.0011035928037017584, 0.0003042330499738455, 0.99859219789505]"
4,3,Prioritize,1.18458499359797,1.6086713038643297,"[array([0.], dtype=float32), array([-0.04933309], dtype=float32), array([0.97271025], dtype=float32), array([1.], dtype=float32), array([0.9], dtype=float32), array([0.61201096], dtype=float32)]","[0.0011038222583010793, 0.00030429213074967265, 0.9985918402671814]"
4,4,Prioritize,2.1237612759759075,1.737443796892224,"[array([0.3], dtype=float32), array([0.18671767], dtype=float32), array([0.98170483], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.7187659], dtype=float32)]","[0.0010913272853940725, 0.0003000945725943893, 0.9986086487770081]"
4,5,Prioritize,3.2653405763922403,2.0430231527922276,"[array([0.65], dtype=float32), array([-0.4484965], dtype=float32), array([0.7352731], dtype=float32), array([0.3], dtype=float32), array([0.8], dtype=float32), array([0.49025622], dtype=float32)]","[0.0010901985224336386, 0.00029971342883072793, 0.9986100196838379]"
4,6,Prioritize,1.2460838579899554,1.9101999369918488,"[array([0.2], dtype=float32), array([0.539856], dtype=float32), array([0.5521422], dtype=float32), array([1.], dtype=float32), array([0.75], dtype=float32), array([0.63051754], dtype=float32)]","[0.001110585406422615, 0.00030658062314614654, 0.9985828399658203]"
4,7,Prioritize,2.445797460606544,1.9867138689368051,"[array([0.], dtype=float32), array([-0.8315541], dtype=float32), array([0.6963835], dtype=float32), array([1.], dtype=float32), array([0.7], dtype=float32), array([0.4451516], dtype=float32)]","[0.001095898449420929, 0.0003016579139512032, 0.9986024498939514]"
4,8,Prioritize,1.8341850659860273,1.9676477685679579,"[array([0.5], dtype=float32), array([-0.74517804], dtype=float32), array([0.6029832], dtype=float32), array([0.3], dtype=float32), array([0.65], dtype=float32), array([0.38259855], dtype=float32)]","[0.0010999839287251234, 0.00030303685343824327, 0.9985969662666321]"
4,9,Prioritize,1.0295086385501928,1.8634100874548727,"[array([0.], dtype=float32), array([0.09326531], dtype=float32), array([0.48906502], dtype=float32), array([1.], dtype=float32), array([0.6], dtype=float32), array([0.5089244], dtype=float32)]","[0.001136273960582912, 0.00031523502548225224, 0.9985484480857849]"
4,10,Prioritize,2.032128999855646,1.8802819786949503,"[array([0.], dtype=float32), array([-0.35149816], dtype=float32), array([0.66275], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.32175022], dtype=float32)]","[0.0011032373877242208, 0.00030415048240683973, 0.9985925555229187]"
5,1,Prioritize,2.090286296201651,2.090286296201651,"[array([0.], dtype=float32), array([0.17290026], dtype=float32), array([0.9681588], dtype=float32), array([1.], dtype=float32), array([1.], dtype=float32), array([0.6386522], dtype=float32)]","[0.0010901467176154256, 0.0002996925904881209, 0.9986101388931274]"
5,2,Prioritize,2.1510180842115565,2.120652190206604,"[array([0.], dtype=float32), array([0.9892401], dtype=float32), array([0.77967596], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.518574], dtype=float32)]","[0.0010905973613262177, 0.00029984681168571115, 0.9986095428466797]"
5,3,Prioritize,1.730729396975897,1.9906779257963683,"[array([0.5], dtype=float32), array([-0.01638862], dtype=float32), array([0.9479519], dtype=float32), array([1.], dtype=float32), array([0.9], dtype=float32), array([0.7349394], dtype=float32)]","[0.0011124504962936044, 0.0003072290273848921, 0.9985803365707397]"
5,4,Prioritize,3.106512563957591,2.269636585336674,"[array([0.65], dtype=float32), array([-0.2615277], dtype=float32), array([0.821769], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.7102513], dtype=float32)]","[0.0010897662723436952, 0.000299564708257094, 0.9986106157302856]"
5,5,Prioritize,3.0779009227372778,2.4312894528167948,"[array([0.], dtype=float32), array([0.29712048], dtype=float32), array([0.71752167], dtype=float32), array([1.], dtype=float32), array([0.8], dtype=float32), array([0.5915205], dtype=float32)]","[0.0010906716343015432, 0.00029987163725309074, 0.9986094236373901]"
5,6,Prioritize,2.240470830172093,2.399486349042678,"[array([0.], dtype=float32), array([-0.5514569], dtype=float32), array([0.7299855], dtype=float32), array([0.3], dtype=float32), array([0.75], dtype=float32), array([0.31356424], dtype=float32)]","[0.001094507286325097, 0.00030117874848656356, 0.9986043572425842]"
5,7,Prioritize,0.8790130086154353,2.1822758718387862,"[array([0.5], dtype=float32), array([-0.11437004], dtype=float32), array([0.7666868], dtype=float32), array([0.3], dtype=float32), array([0.7], dtype=float32), array([0.5023754], dtype=float32)]","[0.0011366301914677024, 0.000315285986289382, 0.9985480904579163]"
5,8,Prioritize,1.354139427163615,2.07875881625439,"[array([0.], dtype=float32), array([-0.16350727], dtype=float32), array([0.7643765], dtype=float32), array([1.], dtype=float32), array([0.65], dtype=float32), array([0.5456557], dtype=float32)]","[0.0011131365317851305, 0.0003074497217312455, 0.9985793828964233]"
5,9,Prioritize,2.1465479083509638,2.086290937598454,"[array([0.], dtype=float32), array([-0.25072956], dtype=float32), array([0.59885246], dtype=float32), array([1.], dtype=float32), array([0.6], dtype=float32), array([0.49337193], dtype=float32)]","[0.0010964234825223684, 0.0003018286370206624, 0.9986017346382141]"
5,10,Prioritize,1.991541787606183,2.076816022599227,"[array([0.2], dtype=float32), array([-0.526363], dtype=float32), array([0.50410354], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.3102305], dtype=float32)]","[0.0011013275943696499, 0.00030349730513989925, 0.9985951781272888]"
