Episode,Step,Action,Reward,Mean Reward,State Values,Action Probs
3,5,Select,2.9256207643909424,2.268115357420469,"[array([0.], dtype=float32), array([0.7028465], dtype=float32), array([0.81735224], dtype=float32), array([0.3], dtype=float32), array([0.8], dtype=float32), array([0.3505137], dtype=float32)]","[0.33, 0.33, 0.34]"
3,6,Select,1.7234375054998936,2.1773357154337067,"[array([0.], dtype=float32), array([-0.97263896], dtype=float32), array([0.6500392], dtype=float32), array([1.], dtype=float32), array([0.75], dtype=float32), array([0.3319269], dtype=float32)]","[0.33, 0.33, 0.34]"
3,7,Skip,2.98160025973229,2.2922306503335044,"[array([0.2], dtype=float32), array([-0.5533784], dtype=float32), array([0.6422906], dtype=float32), array([1.], dtype=float32), array([0.7], dtype=float32), array([0.78455013], dtype=float32)]","[0.33, 0.33, 0.34]"
3,8,Select,2.0723210229615776,2.2647419469120136,"[array([0.65], dtype=float32), array([0.06468141], dtype=float32), array([0.73283136], dtype=float32), array([1.], dtype=float32), array([0.65], dtype=float32), array([0.67392164], dtype=float32)]","[0.33, 0.33, 0.34]"
3,9,Select,2.020382100374126,2.2375908528522483,"[array([0.5], dtype=float32), array([-0.75066346], dtype=float32), array([0.53989005], dtype=float32), array([0.3], dtype=float32), array([0.6], dtype=float32), array([0.56128377], dtype=float32)]","[0.33, 0.33, 0.34]"
3,10,Select,1.1279922660912831,2.1266309941761516,"[array([0.], dtype=float32), array([0.21095976], dtype=float32), array([0.47230187], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.2764064], dtype=float32)]","[0.33, 0.33, 0.34]"
4,1,Select,1.6413020547199646,1.6413020547199646,"[array([0.3], dtype=float32), array([-0.1181714], dtype=float32), array([0.9920626], dtype=float32), array([0.3], dtype=float32), array([1.], dtype=float32), array([0.4889513], dtype=float32)]","[0.33, 0.33, 0.34]"
4,2,Select,0.9229564963065552,1.2821292755132598,"[array([0.45], dtype=float32), array([-0.6132087], dtype=float32), array([0.9239059], dtype=float32), array([1.], dtype=float32), array([0.95], dtype=float32), array([0.6193268], dtype=float32)]","[0.33, 0.33, 0.34]"
4,3,Select,1.6027978441656248,1.3890187983973814,"[array([0.], dtype=float32), array([-1.], dtype=float32), array([0.92831665], dtype=float32), array([0.3], dtype=float32), array([0.9], dtype=float32), array([0.20180102], dtype=float32)]","[0.33, 0.33, 0.34]"
4,4,Skip,2.982366238271726,1.7873556583659678,"[array([0.5], dtype=float32), array([0.19523169], dtype=float32), array([0.7864326], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.65081924], dtype=float32)]","[0.33, 0.33, 0.34]"
4,5,Select,1.9395555530895954,1.8177956373106934,"[array([0.3], dtype=float32), array([-0.09082039], dtype=float32), array([0.81916136], dtype=float32), array([1.], dtype=float32), array([0.8], dtype=float32), array([0.76205003], dtype=float32)]","[0.33, 0.33, 0.34]"
4,6,Select,2.0518006526479495,1.8567964732002362,"[array([0.], dtype=float32), array([-0.36766583], dtype=float32), array([0.6012197], dtype=float32), array([0.3], dtype=float32), array([0.75], dtype=float32), array([0.38167244], dtype=float32)]","[0.33, 0.33, 0.34]"
