Episode,Step,Action,Reward,Mean Reward,State Values,Action Probs
3,9,Skip,1.562371588078323,2.1123024104934047,"[array([0.], dtype=float32), array([0.72757477], dtype=float32), array([0.6253361], dtype=float32), array([1.], dtype=float32), array([0.6], dtype=float32), array([0.62620914], dtype=float32)]","[0.33, 0.33, 0.34]"
3,10,Select,3.2025516641405063,2.221327335858115,"[array([0.], dtype=float32), array([0.01061809], dtype=float32), array([0.553985], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.31331792], dtype=float32)]","[0.33, 0.33, 0.34]"
4,1,Select,1.8535302537880054,1.8535302537880054,"[array([0.2], dtype=float32), array([-0.05250699], dtype=float32), array([0.9236376], dtype=float32), array([1.], dtype=float32), array([1.], dtype=float32), array([0.6050045], dtype=float32)]","[0.33, 0.33, 0.34]"
4,2,Select,1.5260078852083496,1.6897690694981775,"[array([0.], dtype=float32), array([0.7512283], dtype=float32), array([0.85715455], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.6650363], dtype=float32)]","[0.33, 0.33, 0.34]"
4,3,Select,2.135511236226619,1.8383497917409912,"[array([0.65], dtype=float32), array([-0.9653904], dtype=float32), array([0.90041864], dtype=float32), array([0.3], dtype=float32), array([0.9], dtype=float32), array([0.32698566], dtype=float32)]","[0.33, 0.33, 0.34]"
4,4,Skip,2.942281717840245,2.114332773265805,"[array([0.45], dtype=float32), array([-0.28238106], dtype=float32), array([0.8744626], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.80580574], dtype=float32)]","[0.33, 0.33, 0.34]"
4,5,Prioritize,3.6386288787392416,2.4191919943604923,"[array([0.], dtype=float32), array([1.], dtype=float32), array([0.8480432], dtype=float32), array([1.], dtype=float32), array([0.8], dtype=float32), array([0.84751534], dtype=float32)]","[0.1, 0.1, 0.8]"
4,6,Prioritize,3.827992709362547,2.6539921135275013,"[array([0.5], dtype=float32), array([-0.6372265], dtype=float32), array([0.6071166], dtype=float32), array([1.], dtype=float32), array([0.75], dtype=float32), array([0.7231228], dtype=float32)]","[0.1, 0.1, 0.8]"
4,7,Select,2.0656672638618216,2.5699457064324043,"[array([0.], dtype=float32), array([0.7199603], dtype=float32), array([0.6223399], dtype=float32), array([0.3], dtype=float32), array([0.7], dtype=float32), array([0.15739407], dtype=float32)]","[0.33, 0.33, 0.34]"
4,8,Skip,2.237845447264596,2.528433174036428,"[array([0.2], dtype=float32), array([-0.39540213], dtype=float32), array([0.53892505], dtype=float32), array([0.3], dtype=float32), array([0.65], dtype=float32), array([0.45255587], dtype=float32)]","[0.33, 0.33, 0.34]"
4,9,Select,1.0948770015025533,2.3691491548659975,"[array([0.], dtype=float32), array([-0.8301042], dtype=float32), array([0.4705747], dtype=float32), array([1.], dtype=float32), array([0.6], dtype=float32), array([0.5677043], dtype=float32)]","[0.33, 0.33, 0.34]"
4,10,Select,1.8205715666906688,2.314291396048465,"[array([0.], dtype=float32), array([0.5136488], dtype=float32), array([0.47259673], dtype=float32), array([1.], dtype=float32), array([0.55], dtype=float32), array([0.39528403], dtype=float32)]","[0.33, 0.33, 0.34]"
5,1,Select,1.7125399694991006,1.7125399694991006,"[array([0.], dtype=float32), array([-0.24015285], dtype=float32), array([0.96270317], dtype=float32), array([1.], dtype=float32), array([1.], dtype=float32), array([0.53287715], dtype=float32)]","[0.33, 0.33, 0.34]"
5,2,Select,1.4320901713762173,1.572315070437659,"[array([0.], dtype=float32), array([-1.], dtype=float32), array([0.9794095], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.4512822], dtype=float32)]","[0.33, 0.33, 0.34]"
5,3,Skip,2.449447384942523,1.8646925086059472,"[array([0.3], dtype=float32), array([0.03445866], dtype=float32), array([0.8991989], dtype=float32), array([1.], dtype=float32), array([0.9], dtype=float32), array([0.70152754], dtype=float32)]","[0.33, 0.33, 0.34]"
5,4,Select,1.953871667809268,1.8869872984067773,"[array([0.], dtype=float32), array([1.], dtype=float32), array([0.7810829], dtype=float32), array([1.], dtype=float32), array([0.85], dtype=float32), array([0.7761477], dtype=float32)]","[0.33, 0.33, 0.34]"
5,5,Select,3.1980393229416784,2.1491977033137575,"[array([0.65], dtype=float32), array([0.7378154], dtype=float32), array([0.7803825], dtype=float32), array([0.3], dtype=float32), array([0.8], dtype=float32), array([0.64985645], dtype=float32)]","[0.33, 0.33, 0.34]"
5,6,Select,2.352916734307211,2.1831508751459996,"[array([0.2], dtype=float32), array([0.41615435], dtype=float32), array([0.5340975], dtype=float32), array([1.], dtype=float32), array([0.75], dtype=float32), array([0.8030794], dtype=float32)]","[0.33, 0.33, 0.34]"
5,7,Prioritize,3.860320045763222,2.42274647094846,"[array([0.45], dtype=float32), array([-0.63437486], dtype=float32), array([0.58739704], dtype=float32), array([1.], dtype=float32), array([0.7], dtype=float32), array([0.45807853], dtype=float32)]","[0.1, 0.1, 0.8]"
5,8,Select,1.5118931610316093,2.3088898072088537,"[array([0.], dtype=float32), array([-0.35180196], dtype=float32), array([0.7354822], dtype=float32), array([1.], dtype=float32), array([0.65], dtype=float32), array([0.38759497], dtype=float32)]","[0.33, 0.33, 0.34]"
5,9,Skip,2.6314529337040042,2.3447301545972037,"[array([0.3], dtype=float32), array([-0.09130512], dtype=float32), array([0.52802205], dtype=float32), array([0.3], dtype=float32), array([0.6], dtype=float32), array([0.5172918], dtype=float32)]","[0.33, 0.33, 0.34]"
5,10,Select,1.1556947904347785,2.225826618180961,"[array([0.], dtype=float32), array([0.08292999], dtype=float32), array([0.56222403], dtype=float32), array([1.], dtype=float32), array([0.55], dtype=float32), array([0.7582777], dtype=float32)]","[0.33, 0.33, 0.34]"
